gene	FR	FS	PR	PS	Tsil	Trepl	npop	nout	mk_pval	alpha	mk_pval_fdr	dos	total_poly	total_div	SnIPRE.lbound	SnIPRE.ubound	SnIPRE.class	SnIPRE.est	SnIPRE.Rlbound	SnIPRE.Rubound	SnIPRE.tau	SnIPRE.theta	SnIPRE.Rclass	SnIPRE.Rest	SnIPRE.gamma	SnIPRE.f	SnIPRE.f.lb	SnIPRE.f.ub	SnIPRE.f.class
MAN2A2	3	14	1	5	196.35	392.7	15	1	1	0.0666666666666667	1	0.00980392156862747	6	17	-0.280750909215979	0.150612570240814	neut	-0.0650691694875828	-2.99387535698231	-1.03097017752678	10.740528422622	0.00564369839272709	neg	-2.01242276725454	-0.0931279953896984	0.13366103234908	0.050099710821036	0.356680665493114	neg
MAN2B2	11	13	1	2	313.5	627	15	1	1	0.409090909090909	1	0.125	3	24	-0.582628696416173	-0.12232011652184	neg	-0.352474406469007	-1.50697563312059	0.0699015435598672	22.7702677041151	0.00184013926101629	neut	-0.718537044780364	-0.459808629817226	0.555292606315695	0.252412763021525	1.22165030165223	neut
MAN2C1	14	15	4	3	208.23	416.46	15	1	1	-0.428571428571429	1	-0.0886699507389162	7	29	-0.405639598043396	0.032367238166038	neut	-0.186636179938679	-1.21816299081319	0.18846283499687	13.9123779348201	0.00427444206965454	neut	-0.51485007790816	-0.256614429607192	0.597588092498374	0.29577162602028	1.2073890548593	neut
MANBA	10	20	4	0	249.48	498.96	15	1	0.021584440227704	-Inf	1	-0.666666666666667	4	30	-0.468208644923424	-0.0240796251252603	neg	-0.246144135024342	-1.44264489139289	0.0452682791327479	16.6356602603911	0.00313386522773043	neut	-0.698688306130069	-0.331674273948037	0.545596409017832	0.2592856008281	1.14808840619252	neut
MANEA	2	5	1	0	165.33	330.66	15	1	0.375	-Inf	1	-0.714285714285714	1	7	-0.690744753517778	-0.131572074141536	neg	-0.411158413829657	-2.35511721635022	0.00188599337163309	26.8122913440544	0.00132538209385983	neut	-1.1766156114893	-0.527838632054144	0.358399433910255	0.110288318665835	1.16455708318483	neut
MANEAL	1	6	1	2	76.89	153.78	15	1	1	-2	1	-0.19047619047619	3	7	-0.384199044079693	0.16060128740753	neut	-0.111798878336081	-2.99576656074287	-0.445726613007383	11.9937719380625	0.00484588462666572	neg	-1.72074658687513	-0.157384715398056	0.178941282780635	0.0500041143857319	0.64035845120048	neg
MANF	1	2	0	0	27.72	55.44	15	1	1	NA	1	NA	0	3	-0.622675419796524	0.0464971078437445	neut	-0.28808915597639	-2.76986037894172	0.418404767994055	19.3845747020999	0.0023096411896681	neut	-1.17572780547383	-0.382691852272102	0.308593868735956	0.0626697583894022	1.51953703993215	neut
MANSC1	12	4	0	0	126.39	252.78	15	1	1	NA	1	NA	0	16	-0.766490305531577	-0.188827295848795	neg	-0.477658800690186	-0.576698775180396	1.28902201011461	30.6187176181031	0.00123480951054289	neut	0.356161617467108	-0.603541145990211	1.69763199802836	0.66789413326294	4.3149914810595	neut
MANSC4	14	2	0	1	96.03	192.06	15	1	0.176470588235294	1	1	0.875	1	16	-0.727845506759135	-0.142317685836933	neg	-0.435081596298034	-0.326934051240448	1.52034774988886	26.9137843631727	0.00157463489583777	neut	0.596706849324207	-0.555934772837324	2.12877045425057	0.845268602211493	5.36116524332234	neut
MAOA	2	6	0	1	175.23	350.46	15	1	1	1	1	0.25	1	8	-0.611169897586019	-0.0711191577113592	neg	-0.341144527648689	-2.84383073337742	-0.391395188504113	22.9950585391434	0.00165539231104195	neg	-1.61761296094076	-0.445926953687262	0.225056071468176	0.0660301457498827	0.767062843701582	neg
MAOB	9	5	1	1	206.91	413.82	15	1	1	0.444444444444444	1	0.142857142857143	2	14	-0.712005511080617	-0.18274554856127	neg	-0.447375529820944	-1.20488475574842	0.603640289122515	28.4660107293559	0.00130277958954836	neut	-0.300622233312953	-0.569516200979549	0.871330222257329	0.352779360355073	2.15228873772241	neut
MAP1A	39	30	5	2	1047.09	2094.18	15	1	0.692009777377934	-0.923076923076923	1	-0.149068322981367	7	69	-0.756512541811071	-0.368723344745176	neg	-0.562617943278123	-0.536786037923868	0.519204869530767	38.4586646303425	0.000799162101214309	neut	-0.0087905841965501	-0.696505286102122	1.21197717589901	0.714784698215662	2.0549694118764	neut
MAP1B	12	33	2	1	594.99	1189.98	15	1	0.199930619796485	-4.5	1	-0.4	3	45	-0.511800077238056	-0.119698436945337	neg	-0.315749257091696	-1.85471801587646	-0.507498001538736	21.4421462992337	0.00196796481277452	neg	-1.1811080087076	-0.415700870014008	0.345143548735186	0.175994602379368	0.676940791328285	neg
MAP1LC3A	0	2	0	1	36.96	73.92	15	1	1	NA	1	0	1	2	-0.522025014352651	0.121406434169176	neut	-0.200309290091738	-3.64525513831097	-0.338104800728288	15.8103267831203	0.00299786524449656	neg	-1.99167996951963	-0.273090307484583	0.136462111740451	0.0261367471832624	0.713099719940689	neg
MAP1LC3C	0	2	0	1	30.36	60.72	15	1	1	NA	1	0	1	2	-0.508349801761904	0.143581418158175	neut	-0.182384191801864	-3.64972635269153	-0.294399585975885	15.0218693970982	0.00327103293384548	neg	-1.97206296933371	-0.250143394861548	0.139166060386042	0.0260175604000415	0.744983443630861	neg
MAP2	14	26	4	3	666.93	1333.86	15	1	0.402934711414654	-1.47619047619048	1	-0.221428571428571	7	40	-0.576392753475808	-0.183983638551041	neg	-0.380188196013424	-1.5698930394135	-0.29148530906373	24.0085752092914	0.00163359304847064	neg	-0.930689174238616	-0.492500041343776	0.453516536726832	0.239324975938342	0.859403411559278	neg
MAP2K1	0	3	0	1	115.17	230.34	15	1	1	NA	1	0	1	3	-0.606580081567091	-0.0223462104410518	neg	-0.314463146004071	-3.65301911769393	-0.64664170160793	21.867538410833	0.00170904821968781	neg	-2.14983040965093	-0.41388439038216	0.130934408956096	0.0291228748187421	0.588691562145955	neg
MAP2K3	0	4	0	2	77.88	155.76	15	1	1	NA	1	0	2	4	-0.439450157724115	0.133280921327266	neut	-0.153084618198425	-3.87048618877627	-0.835476497416264	14.1138586879907	0.00349289866125376	neg	-2.35298134309627	-0.211875282101226	0.0951012536560272	0.0208564381353927	0.433667183956431	neg
MAP2K4	2	3	0	0	141.24	282.48	15	1	1	NA	1	NA	0	5	-0.743302429807912	-0.15457376957696	neg	-0.448938099692436	-2.51728025919882	0.0647261486419439	30.1856089557069	0.00107938039873728	neut	-1.22627705527844	-0.570486569822644	0.345378538807425	0.0949962795651066	1.25596576496254	neut
MAP2K5	1	5	0	1	111.87	223.74	15	1	1	1	1	0.166666666666667	1	6	-0.553083718522412	0.0137332859880969	neut	-0.269675216267157	-3.2006562052589	-0.463256268099816	19.0914487729038	0.0022222467855352	neg	-1.83195623667936	-0.359781999249374	0.160099977048058	0.040762292699232	0.629230829290786	neg
MAP3K1	6	15	1	0	350.79	701.58	15	1	0.318181818181818	-Inf	1	-0.714285714285714	1	21	-0.636542557676598	-0.164113952508216	neg	-0.400328255092407	-1.99455697208829	-0.206014922287952	26.4196380152702	0.00137873630127366	neg	-1.10028594718812	-0.515207079019082	0.385375405399892	0.157575416526558	0.942409091267091	neg
MAP3K13	4	12	0	2	332.64	665.28	15	1	1	1	1	0.25	2	16	-0.57660809634854	-0.106812270609716	neg	-0.341710183479128	-2.63697447365108	-0.625321833575156	23.1550401119357	0.00163534854334827	neg	-1.63114815361312	-0.446516245069307	0.222069147405763	0.0812162699977132	0.607174017217364	neg
MAP3K14	2	6	1	0	265.98	531.96	15	1	0.333333333333333	-Inf	1	-0.75	1	8	-0.748758564800371	-0.214507925563669	neg	-0.48163324518202	-2.44659575336933	-0.175508431171026	32.6445662741926	0.000931994269499554	neg	-1.31105209227018	-0.607217926432523	0.320819458890294	0.103059041578457	0.998653079875301	neg
MAP3K15	9	16	3	3	437.25	874.5	15	1	0.652556564681148	-0.777777777777778	1	-0.14	6	25	-0.562908397244266	-0.136581639006319	neg	-0.349745018125292	-1.76854210315975	-0.272012172676329	22.1023112896352	0.00185956902200994	neg	-1.02027713791804	-0.456907712554687	0.410314917681327	0.194157172027986	0.867129971702223	neg
MAP3K19	29	23	6	4	430.98	861.96	15	1	1	-0.189655172413793	1	-0.0423076923076923	10	52	-0.48964947102109	-0.0934399925463704	neg	-0.29154473178373	-0.792533033121687	0.335800153530988	18.5110843240067	0.0027316972419642	neut	-0.228366439795349	-0.387638119451843	0.887581031568533	0.504878982114078	1.56035563075334	neut
MAP3K2	1	9	1	1	244.53	489.06	15	1	0.318181818181818	-8	1	-0.4	2	10	-0.58545570012611	-0.0813835971354011	neg	-0.333419648630755	-3.01683279317995	-0.673244124803992	22.4576606730654	0.00168033738591927	neg	-1.84503845899197	-0.436767114052575	0.178802500805609	0.0553919672193105	0.577100447805033	neg
MAP3K20	2	8	2	3	253.77	507.54	15	1	0.56043956043956	-1.66666666666667	1	-0.2	5	10	-0.517229752830805	-0.0432962373523449	neg	-0.280262995091575	-2.68320321473568	-0.628302316061808	18.7552495566802	0.00230197194933047	neg	-1.65575276539874	-0.373344950668337	0.212076130064958	0.075905823993895	0.592524410978018	neg
MAP3K21	4	14	0	0	241.56	483.12	15	1	1	NA	1	NA	0	18	-0.560668067038226	-0.0681829449642406	neg	-0.314425506001233	-2.46384119885246	-0.409027865866906	21.5837630040607	0.00189203990145902	neg	-1.43643453235968	-0.413969728769782	0.267231265128211	0.0956631447810802	0.746616724434947	neg
MAP3K3	4	4	2	2	168.3	336.6	15	1	1	0	1	0	4	8	-0.591419126280177	-0.0692523603188498	neg	-0.330335743299513	-1.92933737096634	0.0799635054737138	20.7719599950227	0.00208170462761258	neut	-0.924686932746315	-0.434092252637731	0.448448133997179	0.164209876335604	1.22469222793003	neut
MAP3K4	6	16	2	2	432.96	865.92	15	1	0.563344481605351	-1.66666666666667	1	-0.227272727272727	4	22	-0.584073190118416	-0.14518031011563	neg	-0.364626750117023	-2.11957183312702	-0.450675287634594	23.627991040388	0.00162467843607527	neg	-1.28512356038081	-0.474003259218364	0.316437669008511	0.13736610062144	0.728944445351177	neg
MAP3K5	0	11	0	2	380.49	760.98	15	1	1	NA	1	0	2	11	-0.583618880549471	-0.105336740858657	neg	-0.344477810704064	-3.93795385406334	-1.3292386635242	24.3971306401583	0.00135366346396567	neg	-2.63359625879377	-0.449190023021535	0.0815508202829387	0.0221300028252772	0.300571475049784	neg
MAP3K6	2	1	1	1	33.99	67.98	15	1	1	0.5	1	0.166666666666667	2	3	-0.562585291572171	0.0776026120499043	neut	-0.242491339761134	-2.02903226363588	0.678933543192003	16.2825918331326	0.00322820884026773	neut	-0.675049360221937	-0.327279164801477	0.509122014330413	0.131459641684416	1.97174736610216	neut
MAP3K7	1	1	0	1	168.3	336.6	15	1	1	1	1	0.5	1	2	-0.741315256437802	-0.161203990533499	neg	-0.45125962348565	-3.03759767865554	-0.288505716831716	30.8060614095969	0.000994706929413594	neg	-1.66305169774363	-0.572929283709381	0.223321035845182	0.0564899967691378	0.882851504596439	neg
MAP3K8	1	10	1	1	141.24	282.48	15	1	0.294871794871795	-9	1	-0.409090909090909	2	11	-0.449620829610448	0.0635532120208135	neut	-0.193033808794817	-3.03617048795561	-0.63854332255233	15.3174427839958	0.00321243428214105	neg	-1.83735690525397	-0.26392701820813	0.159237649880519	0.0480215122080814	0.528048543896052	neg
MAP4	40	43	6	5	493.35	986.7	15	1	0.756363590504043	-0.29	1	-0.0635268346111719	11	83	-0.33518301008296	0.0201879786786707	neut	-0.157497515702145	-0.917894381377406	0.0405960092952548	13.9723339733682	0.00439731872461495	neut	-0.438649186041075	-0.21787154554529	0.644906663681709	0.399338760702713	1.04140874872163	neut
MAP4K3	1	11	0	2	266.97	533.94	15	1	1	1	1	0.0833333333333333	2	12	-0.511448487575394	-0.0283252974444027	neg	-0.269886892509898	-3.5249120037548	-1.07414354226441	19.624083083893	0.0020279387180784	neg	-2.2995277730096	-0.359701155623722	0.11096300484738	0.0325830848563411	0.377883290369467	neg
MAP4K4	3	14	1	4	509.85	1019.7	15	1	1	-0.166666666666667	1	-0.0235294117647059	5	17	-0.566052041917057	-0.134921980591473	neg	-0.350487011254265	-2.91772723818089	-0.989995542230763	23.4509391100816	0.00153543345425361	neg	-1.95386139020583	-0.457022168749414	0.161317475219573	0.0615282095050145	0.422944072784212	neg
MAP6	0	2	0	0	55.44	110.88	15	1	1	NA	1	NA	0	2	-0.653950811880369	-0.0100834608171476	neg	-0.332017136348759	-3.43805204758414	-0.195224961815622	22.6225813633675	0.00166977182990499	neg	-1.81663850469988	-0.434998149297488	0.183850894470307	0.0363316701553395	0.930310429087736	neg
MAP7	7	1	1	0	218.13	436.26	15	1	1	-Inf	1	-0.125	1	8	-0.896489456788384	-0.326027885962406	neg	-0.611258671375395	-1.09467882712851	0.885216709030376	43.4163035034193	0.000638387926972385	neut	-0.104731059049067	-0.748594995293287	1.11856016379681	0.415661389437062	3.0102238789318	neut
MAP7D1	1	1	1	1	18.81	37.62	15	1	1	0	1	0	2	2	-0.51748221063386	0.148935843663217	neut	-0.184273183485321	-2.38890382927193	0.653780981083658	13.9510659419652	0.0040959564412774	neut	-0.867561424094138	-0.253460628189231	0.419974198024694	0.0917316306007721	1.92277797067271	neut
MAP7D2	2	10	1	0	218.13	436.26	15	1	0.230769230769231	-Inf	1	-0.833333333333333	1	12	-0.606531501537201	-0.0914183658580467	neg	-0.348974933697624	-2.60519566294657	-0.37658771792321	23.1832019727949	0.00165355080617912	neg	-1.49089169043489	-0.455295101414352	0.256163513711916	0.0840873880429951	0.780659419408308	neg
MAP7D3	8	4	2	1	264	528	15	1	1	0	1	0	3	12	-0.767467617515565	-0.245984213670567	neg	-0.506725915593066	-1.24125673659437	0.546002141188063	32.7796855373874	0.00101064544153465	neut	-0.347627297703155	-0.63583481901549	0.848012246406351	0.346967197868681	2.07254754104831	neut
MAP9	8	7	1	0	122.76	245.52	15	1	1	-Inf	1	-0.466666666666667	1	15	-0.62961912999506	-0.0773145681804963	neg	-0.353466849087778	-1.18299925999654	0.726663940448379	22.1698483445642	0.00202134660757203	neut	-0.228167659774078	-0.461370169517829	0.907185969919252	0.349135636039492	2.35707756646884	neut
MAPK1	0	2	0	0	67.98	135.96	15	1	1	NA	1	NA	0	2	-0.671269692939983	-0.0364497749319934	neg	-0.353859733935988	-3.43729491146129	-0.245246029063944	24.0415034477095	0.00150156438183056	neg	-1.84127047026262	-0.460762214644757	0.180747600973037	0.0366362690737464	0.891665331849939	neg
MAPK10	4	3	2	1	172.26	344.52	15	1	1	-0.5	1	-0.0952380952380952	3	7	-0.688971652416255	-0.14393436334273	neg	-0.416453007879493	-1.73468126815944	0.319760075716709	26.0093819755598	0.00145093372015572	neut	-0.707460596221367	-0.534512870251747	0.574059158195851	0.205515651233106	1.60353142195551	neut
MAPK12	6	6	0	0	128.04	256.08	15	1	1	NA	1	NA	0	12	-0.667447371248694	-0.101798348824905	neg	-0.3846228600368	-1.57127511509798	0.524770878470306	24.7278779133855	0.00163367884140636	neut	-0.523252118313838	-0.497390571254555	0.68260878649904	0.239341103945604	1.94678304351227	neut
MAPK13	0	2	0	0	116.49	232.98	15	1	1	NA	1	NA	0	2	-0.727963375430465	-0.117690203795513	neg	-0.422826789612989	-3.43270837158202	-0.371456193126925	29.0687436547129	0.00107772654628307	neg	-1.90208228235447	-0.540487990488187	0.174168943609622	0.037685383712694	0.804746179066173	neg
MAPK14	0	3	0	0	92.07	184.14	15	1	1	NA	1	NA	0	3	-0.664182936847897	-0.0507724536935628	neg	-0.35747769527073	-3.48024533837218	-0.388949463849414	24.4297626483154	0.00144858232769945	neg	-1.9345974011108	-0.464920877922061	0.164839041414056	0.0351386998680929	0.773280236286761	neg
MAPK15	8	4	0	0	208.56	417.12	15	1	1	NA	1	NA	0	12	-0.818851327589788	-0.260597798394831	neg	-0.53972456299231	-1.21314279769513	0.736488471164466	36.9342762151103	0.000840265913434476	neut	-0.238327163265331	-0.671499509856721	0.956156763471429	0.360737666255661	2.5344858919484	neut
MAPK6	0	5	0	1	266.97	533.94	15	1	1	NA	1	0	1	5	-0.692655433787868	-0.156009831467373	neg	-0.424332632627621	-3.67869297497348	-0.886982469862881	29.6897352789897	0.000999676665041326	neg	-2.28283772241818	-0.541985120079862	0.119054685632465	0.0294804932657654	0.480793080044987	neg
MAPK8IP3	15	22	9	6	504.9	1009.8	15	1	0.233722791200694	-1.2	1	-0.194594594594595	15	37	-0.45847919593208	-0.0810558119259198	neg	-0.269767503929	-1.40098281836391	-0.232696521147964	16.3647738546339	0.00308967498257648	neg	-0.816839669755936	-0.361978881240727	0.489085634094705	0.272701705577969	0.877161540968095	neg
MAPK9	0	5	0	1	121.77	243.54	15	1	1	NA	1	0	1	5	-0.551822836088776	0.0142736626892069	neut	-0.268774586699784	-3.72282110651316	-0.779225347827715	19.4541628961612	0.00206622776164383	neg	-2.25102322717044	-0.358407302065376	0.105291366589646	0.0241662650168581	0.45875901301261	neg
MAPKAP1	0	4	0	2	167.31	334.62	15	1	1	NA	1	0	2	4	-0.562724011870735	-0.0195837303515377	neg	-0.291153871111136	-3.82474925908165	-0.949827157222282	20.6961388789472	0.00182982650946303	neg	-2.38728820815197	-0.385651041341345	0.102395901033697	0.0243475815032364	0.4311517525952	neg
MAPKAPK3	0	3	0	1	103.29	206.58	15	1	1	NA	1	0	1	3	-0.591507760564533	-0.00252160041132998	neg	-0.297014680487931	-3.65712398131955	-0.626134820344263	20.8418421286442	0.00185599081332047	neg	-2.1416294008319	-0.392865865427774	0.131202764743466	0.0288256849054406	0.597203423848566	neg
MAPKAPK5	0	3	0	2	128.37	256.74	15	1	1	NA	1	0	2	3	-0.545444848437088	0.0151482476677381	neut	-0.265148300384675	-3.80979190456497	-0.857822702880332	19.1989029672149	0.00208798154068657	neg	-2.33380730372265	-0.353997695645054	0.0969272227309561	0.0221506343033778	0.424084115012759	neg
MAPKKK3L	0	7	0	1	153.78	307.56	15	1	1	NA	1	0	1	7	-0.5336621712076	0.00835157611338483	neut	-0.262655297547107	-3.77553946146275	-0.927492638817289	19.2815981480466	0.00207954461118258	neg	-2.35151605014002	-0.35079785976444	0.0952389406031525	0.0229482301469621	0.395557415296096	neg
MAPRE1	0	3	0	0	46.86	93.72	15	1	1	NA	1	NA	0	3	-0.600239114931271	0.043648328400833	neut	-0.278295393265219	-3.48647365015661	-0.22850597204073	19.596437210648	0.00212358597855188	neg	-1.85748981109867	-0.370284850659612	0.156063727835643	0.030608236724993	0.795716913195027	neg
MAPRE2	2	2	1	0	92.73	185.46	15	1	1	-Inf	1	-0.5	1	4	-0.709684790612393	-0.102998725545368	neg	-0.40634175807888	-2.09765114690769	0.41977938059933	25.9023687737966	0.00145091111346402	neut	-0.838935883154177	-0.522592676627854	0.501550978810157	0.142450242982632	1.76593270240199	neut
MAPT	6	4	0	1	140.91	281.82	15	1	0.454545454545455	1	1	0.6	1	10	-0.668087721368126	-0.109782691282929	neg	-0.388935206325528	-1.64314412343405	0.441132461279501	24.9270774040129	0.00159304435889157	neut	-0.601005831077277	-0.502433835836598	0.632489341307506	0.22307834345243	1.79327583250249	neut
MARC1	2	4	1	1	66.66	133.32	15	1	1	-1	1	-0.166666666666667	2	6	-0.51465143744615	0.071258910625955	neut	-0.221696263410098	-2.34631571333153	0.15245461193835	15.8155466448964	0.00326066609534805	neut	-1.09693055069659	-0.300874914963586	0.333894277809913	0.095730078298097	1.1646811521143	neut
MARCH1	6	8	1	1	175.89	351.78	15	1	1	-0.333333333333333	1	-0.0714285714285715	2	14	-0.585143618570175	-0.0689772986462396	neg	-0.327060458608208	-1.75770973821684	0.159618799798657	21.0897822839731	0.00207500047150059	neut	-0.799045469209091	-0.429842854803044	0.507842125340849	0.194712873470627	1.32458221976745	neut
MARCH3	0	1	0	1	53.79	107.58	15	1	1	NA	1	0	1	1	-0.59213319442076	0.0423942108668697	neut	-0.274869491776945	-3.59242139461421	-0.350941929651513	19.384788066087	0.00213099396245395	neg	-1.97168166213286	-0.366120218463038	0.1392191689935	0.0275315275371072	0.704024444295252	neg
MARCH4	4	0	0	0	81.18	162.36	15	1	1	NA	1	NA	0	4	-0.809297955294157	-0.17759511713428	neg	-0.493446536214219	-1.53465911656034	0.926612492309672	32.3812888118341	0.00104486931249417	neut	-0.304023312125333	-0.62085907956293	0.881829554428901	0.257583796620181	3.01887289672031	neut
MARCH6	1	13	0	3	239.58	479.16	15	1	1	1	1	0.0714285714285714	3	14	-0.401479353674852	0.0606496529919151	neut	-0.170414850341468	-3.68343987639422	-1.27169816367316	15.0501134442146	0.00311181443479661	neg	-2.47756902003369	-0.234325473572255	0.0839752820094244	0.0251407425578151	0.280349460082979	neg
MARCH7	12	10	0	2	344.52	689.04	15	1	0.478260869565217	1	1	0.545454545454545	2	22	-0.674950012888947	-0.19825352011318	neg	-0.436601766501064	-1.3667775863077	0.246507928110185	28.6458604993009	0.00126321071664626	neut	-0.560134829098757	-0.556832126103918	0.669627668609533	0.298890096013997	1.50022237908819	neut
MARCH8	3	5	2	1	151.8	303.6	15	1	0.545454545454546	-2.33333333333333	1	-0.291666666666667	3	8	-0.60322704039239	-0.0668230389436716	neg	-0.335025039668031	-2.02790832838148	0.0870629336466404	21.1766021506121	0.00201103586725844	neut	-0.970422697367419	-0.439553984815899	0.429089691995167	0.14903447329121	1.23540147739028	neut
MARCO	9	9	2	0	160.05	320.1	15	1	0.478947368421053	-Inf	1	-0.5	2	18	-0.611768009040614	-0.0891791686305423	neg	-0.350473588835578	-1.1512599312906	0.612077855858101	21.8170977467898	0.00206429312337591	neut	-0.269591037716249	-0.457982001974378	0.869507362825026	0.360069746730253	2.09981262528989	neut
MARK1	1	5	0	2	199.32	398.64	15	1	1	1	1	0.166666666666667	2	6	-0.584125272977012	-0.0565573741000283	neg	-0.32034132353852	-3.35460252871778	-0.750526830494286	22.0615044067916	0.00169685763001623	neg	-2.05256467960603	-0.421010852609361	0.144613783347773	0.0393221349245747	0.531704808796337	neg
MARK3	1	9	1	2	248.49	496.98	15	1	0.423076923076923	-3.5	1	-0.233333333333333	3	10	-0.534800329561801	-0.0455257794757482	neg	-0.290163054518774	-3.14026094377659	-0.820318775350887	20.0080042780541	0.00201311365958463	neg	-1.98028985956374	-0.384868505625292	0.153817775016371	0.0482229252801291	0.490648747431624	neg
MARS	3	15	1	3	108.57	217.14	15	1	1	-0.666666666666667	1	-0.0833333333333333	4	18	-0.21024798448335	0.247468679638483	neut	0.0186103475775666	-2.80262316878315	-0.768427848622431	8.44293580627396	0.00854441540358937	neg	-1.78552550870279	0.0275750429986522	0.167705792259507	0.0606500769236598	0.463738834808047	neg
MARS2	4	11	1	2	206.58	413.16	15	1	1	-0.375	1	-0.0666666666666667	3	15	-0.480574433321684	-0.000933687177105624	neg	-0.240754060249395	-2.39609822350727	-0.427937163737234	17.1270306722356	0.00277520444576762	neg	-1.41201769362225	-0.324411382373749	0.266787453292142	0.0997322161144122	0.713745910753128	neg
MARVELD2	0	3	0	0	78.21	156.42	15	1	1	NA	1	NA	0	3	-0.6464626008747	-0.0255957662359423	neg	-0.336029183555321	-3.48222784492516	-0.351405954519781	23.0239945763164	0.00160565488893269	neg	-1.91681689972247	-0.439658969237769	0.166551302538269	0.0348087456107919	0.796888192805611	neg
MAS1	3	2	1	0	89.76	179.52	15	1	1	-Inf	1	-0.4	1	5	-0.715277214006563	-0.108702795330586	neg	-0.411990004668574	-1.77565496369202	0.618668842739627	25.9848574617824	0.00148060102399536	neut	-0.578493060476198	-0.529251591268682	0.652065049403407	0.196959433906887	2.15880065513995	neut
MASP1	5	26	2	9	257.73	515.46	15	1	1	-0.155555555555555	1	-0.0205278592375367	11	31	-0.127373351530507	0.239318752742831	neut	0.0559727006061616	-2.92298876324739	-1.35383482690296	7.64271827199752	0.00961919304836511	neg	-2.13841179507518	0.0842642506314853	0.1178409540522	0.0537726724300031	0.258242751920473	neg
MASP2	4	10	1	2	238.59	477.18	15	1	1	-0.25	1	-0.0476190476190476	3	14	-0.533330463967154	-0.0514233541102494	neg	-0.292376909038702	-2.37095009569507	-0.401062289863288	19.6540096730131	0.00220313949631722	neg	-1.38600619277918	-0.387845442513973	0.278913019435181	0.104165264890995	0.746855892802321	neg
MAST2	8	14	1	3	576.84	1153.68	15	1	1	0.416666666666667	1	0.113636363636364	4	22	-0.671694751674119	-0.235298464285139	neg	-0.453496607979629	-1.99118735392822	-0.37268463593616	30.1009635070598	0.00108250247226426	neg	-1.18193599493219	-0.575838571391698	0.361633246067215	0.16099073715635	0.812283775058658	neg
MAST3	6	22	5	9	278.19	556.38	15	1	0.458815314975173	-1.03703703703704	1	-0.142857142857143	14	28	-0.194845872705459	0.174066072708764	neut	-0.0103898999983472	-2.40939009513573	-1.00425910106247	8.59847485626149	0.00820791457356693	neg	-1.7068245980991	-0.0152689929247944	0.181445976361044	0.0898737718517831	0.366322253177497	neg
MAST4	13	20	0	1	578.16	1156.32	15	1	1	1	1	0.393939393939394	1	33	-0.682242063965041	-0.246707806769847	neg	-0.464474935367444	-1.55181934922332	-0.0740720201273698	31.7476952349661	0.00103944087268099	neg	-0.812945684675346	-0.58783578647064	0.524872549253591	0.250707956408568	1.09891478670242	neut
MASTL	9	14	1	5	276.54	553.08	15	1	0.632815460401667	0.688888888888889	1	0.22463768115942	6	23	-0.405717564221296	0.0212526451104336	neut	-0.192232459555431	-2.01753119616133	-0.443761965846466	14.9044687819628	0.00355864772659568	neg	-1.2306465810039	-0.263181104645536	0.292101710458939	0.132980072134052	0.641617780325239	neg
MAT1A	1	7	0	0	119.13	238.26	15	1	1	NA	1	NA	0	8	-0.577493446841967	-0.0097524336401979	neg	-0.293622940241082	-3.12272712919486	-0.413375030472062	20.4720180955145	0.0019942759577413	neg	-1.76805107983346	-0.388886881745481	0.190439506625981	0.0491321922669679	0.737945551868617	neg
MAT2A	2	2	1	1	81.84	163.68	15	1	1	0	1	0	2	4	-0.607753883678602	-0.0145707836412733	neg	-0.311162333659938	-2.26774972129094	0.238033947883941	20.0843761012052	0.00219508391595769	neut	-1.0148578867035	-0.41092146680679	0.407003863249907	0.11627115056263	1.42469715675604	neut
MAT2B	3	4	1	1	100.32	200.64	15	1	1	-0.333333333333333	1	-0.0714285714285715	2	7	-0.578474636624593	-0.0112031565679967	neg	-0.294838896596295	-2.10444223562263	0.196363353688458	19.2406555970294	0.00237871316305537	neut	-0.954039440967086	-0.391198917725188	0.430035791954232	0.136106652875807	1.35868426887665	neut
MATK	2	9	0	4	72.93	145.86	15	1	1	1	1	0.181818181818182	4	11	-0.193538028167621	0.300381859541637	neut	0.0534219156870083	-3.30572044958302	-0.8683028777544	7.72781698995671	0.00950226992226941	neg	-2.08701166366871	0.0803350326288178	0.124055525079941	0.0366725662389786	0.419662926779367	neg
MATN1	0	5	0	3	141.57	283.14	15	1	1	NA	1	0	3	5	-0.440369441827016	0.0836208095502137	neut	-0.178374316138401	-4.00331203909142	-1.14662052564247	15.2755359358121	0.00299107572807896	neg	-2.57496628236695	-0.24469728765614	0.0761562372450926	0.0182549557801194	0.317708432868512	neg
MATN2	4	17	1	3	376.86	753.72	15	1	1	-0.416666666666667	1	-0.0595238095238095	4	21	-0.482504839290195	-0.0508541652405243	neg	-0.266679502265359	-2.69672622732693	-0.858674336281086	18.7684758129743	0.00229565563122552	neg	-1.77770028180401	-0.356210262855614	0.186795998814131	0.0745136501413765	0.468263457907899	neg
MATN3	2	5	1	1	105.93	211.86	15	1	1	-1.5	1	-0.214285714285714	2	7	-0.546047220438234	0.0124416182601561	neut	-0.266802801089039	-2.46475155593345	-0.0692102405025994	18.1076396367565	0.00255693132488278	neg	-1.26698089821802	-0.356829342020591	0.281675733118968	0.0850506873599109	0.933124406470459	neg
