gene	FR	FS	PR	PS	Tsil	Trepl	npop	nout
LOC422214	1	6	0	4	130.68	261.36	15	1
LOC422224	5	3	6	0	160.38	320.76	15	1
LOC422295	14	19	4	4	430.32	860.64	15	1
LOC422304	10	5	4	2	198.66	397.32	15	1
LOC422308	25	43	9	14	857.34	1714.68	15	1
LOC422320	4	31	4	8	674.19	1348.38	15	1
LOC422426	46	36	6	7	840.1800000000001	1680.3600000000001	15	1
LOC422442	4	13	4	0	220.77	441.54	15	1
LOC422643	24	17	1	0	406.89000000000004	813.7800000000001	15	1
LOC422901	18	14	1	0	356.73	713.46	15	1
LOC422926	22	38	6	11	866.25	1732.5	15	1
LOC422928	21	19	6	3	303.6	607.2	15	1
LOC423110	32	37	16	17	704.22	1408.44	15	1
LOC423240	2	17	0	0	243.21	486.42	15	1
LOC423277	0	4	0	2	143.55	287.1	15	1
LOC423462	18	8	3	0	263.34000000000003	526.6800000000001	15	1
LOC423629	12	6	3	0	219.78	439.56	15	1
LOC423693	18	25	2	3	661.65	1323.3	15	1
LOC423719	6	4	7	9	227.04000000000002	454.08000000000004	15	1
LOC423731	8	6	3	1	200.97	401.94	15	1
LOC423752	23	24	2	5	530.97	1061.94	15	1
LOC423967	26	16	3	5	190.41	380.82	15	1
LOC424109	2	7	0	1	207.9	415.8	15	1
LOC424167	26	35	1	2	1064.25	2128.5	15	1
LOC424199	5	10	6	9	374.88	749.76	15	1
LOC424300	99	96	17	11	1913.3400000000001	3826.6800000000003	15	1
LOC424401	1	4	1	0	114.84	229.68	15	1
LOC424430	7	19	4	8	295.68	591.36	15	1
LOC424473	28	33	7	5	728.97	1457.94	15	1
LOC424748	29	30	7	7	618.75	1237.5	15	1
LOC424918	4	6	0	0	114.84	229.68	15	1
LOC424919	12	14	9	16	375.87	751.74	15	1
LOC425001	11	5	4	2	278.19	556.38	15	1
LOC425049	4	19	0	1	477.18	954.36	15	1
LOC425431-NES	37	21	10	12	497.31	994.62	15	1
LOC425470	38	15	6	3	486.09000000000003	972.1800000000001	15	1
LOC425623	6	3	2	0	58.74	117.48	15	1
LOC425795	1	34	1	9	547.8000000000001	1095.6000000000001	15	1
LOC426037	3	9	1	2	118.80000000000001	237.60000000000002	15	1
LOC426220	1	6	2	4	162.36	324.72	15	1
LOC426385	4	10	1	9	329.67	659.34	15	1
LOC426456	23	3	1	2	171.27	342.54	15	1
LOC426514	4	8	3	7	304.59000000000003	609.1800000000001	15	1
LOC426710	13	7	4	1	163.35	326.7	15	1
LOC426743	19	19	13	12	509.85	1019.7	15	1
LOC426821	19	32	3	9	556.0500000000001	1112.1000000000001	15	1
LOC426897	20	22	5	6	487.41	974.82	15	1
LOC426957-LOC428289	3	3	0	4	61.050000000000004	122.10000000000001	15	1
LOC427400	5	16	1	1	340.89000000000004	681.7800000000001	15	1
LOC427533	3	16	14	7	423.39000000000004	846.7800000000001	15	1
LOC427545	16	17	3	1	400.62	801.24	15	1
LOC427594	9	22	2	9	459.36	918.72	15	1
LOC427656	2	8	1	2	250.47	500.94	15	1
LOC427665	5	10	2	8	358.38	716.76	15	1
LOC427775	6	23	3	1	319.77000000000004	639.5400000000001	15	1
LOC427778	36	32	6	13	590.7	1181.4	15	1
LOC427783	10	11	3	1	314.82	629.64	15	1
LOC427799	0	8	0	3	274.56	549.12	15	1
LOC427826	11	20	1	5	503.91	1007.82	15	1
LOC427933	5	10	1	0	283.14	566.28	15	1
LOC428094	17	26	2	4	539.5500000000001	1079.1000000000001	15	1
LOC428144	3	13	1	2	307.56	615.12	15	1
LOC428250	127	109	45	27	2586.21	5172.42	15	1
LOC428335	0	13	0	1	460.35	920.7	15	1
LOC428383	10	10	3	4	264.33	528.66	15	1
LOC428541	7	12	2	4	227.04000000000002	454.08000000000004	15	1
LOC428667	11	6	0	1	359.7	719.4	15	1
LOC428702	9	5	2	3	267.3	534.6	15	1
LOC428714	23	33	6	4	897.9300000000001	1795.8600000000001	15	1
LOC428824	22	39	9	17	666.6	1333.2	15	1
LOC428967	6	12	0	0	437.58000000000004	875.1600000000001	15	1
LOC429098	9	22	4	9	582.12	1164.24	15	1
LOC429348	6	14	3	4	236.61	473.22	15	1
LOC430422	36	48	7	8	937.86	1875.72	15	1
LOC430433-LOC776507	15	4	10	4	448.8	897.6	15	1
LOC430443	0	4	0	1	187.11	374.22	15	1
LOC431250	6	16	0	6	349.47	698.94	15	1
LOC431321	1	9	1	3	157.41	314.82	15	1
LOC431322	0	9	0	0	113.85000000000001	227.70000000000002	15	1
LOC693258	3	6	1	1	93.39	186.78	15	1
LOC768477	7	5	6	2	105.93	211.86	15	1
LOC768647	24	30	2	1	764.2800000000001	1528.5600000000002	15	1
LOC768760	18	50	15	15	885.0600000000001	1770.1200000000001	15	1
LOC768978	1	40	0	5	610.83	1221.66	15	1
LOC769486	2	6	3	0	66.33	132.66	15	1
LOC769510	53	72	17	24	879.12	1758.24	15	1
LOC769512	2	11	3	10	303.93	607.86	15	1
LOC769646	20	10	7	3	166.98000000000002	333.96000000000004	15	1
LOC769726	4	9	1	2	296.01	592.02	15	1
LOC770026	9	22	2	3	306.90000000000003	613.8000000000001	15	1
LOC770271	32	18	5	5	286.11	572.22	15	1
LOC770277	22	19	6	5	441.54	883.08	15	1
LOC770450	2	1	0	0	85.14	170.28	15	1
LOC770492	2	9	1	6	201.63	403.26	15	1
LOC770548	4	5	4	0	92.07000000000001	184.14000000000001	15	1
LOC770617	1	4	0	2	122.76	245.52	15	1
LOC770653	25	25	1	1	263.34000000000003	526.6800000000001	15	1
LOC770881	6	4	2	3	216.81	433.62	15	1
LOC770936	8	10	1	1	276.87	553.74	15	1
LOC770996	5	13	5	6	549.78	1099.56	15	1
LOC771012	20	13	1	2	343.53000000000003	687.0600000000001	15	1
LOC771069	0	4	0	5	240.57000000000002	481.14000000000004	15	1
LOC771085	17	18	7	2	395.01	790.02	15	1
LOC771308	7	25	1	1	365.64000000000004	731.2800000000001	15	1
LOC771362	11	18	3	2	707.85	1415.7	15	1
LOC771388	16	10	1	4	360.36	720.72	15	1
LOC771422	5	29	3	2	446.49	892.98	15	1
LOC771456	7	14	3	3	319.77000000000004	639.5400000000001	15	1
LOC771494	25	30	7	5	758.34	1516.68	15	1
LOC771515	5	14	4	2	140.25	280.5	15	1
LOC771545	19	11	6	8	212.85000000000002	425.70000000000005	15	1
LOC771612	12	11	3	1	270.27000000000004	540.5400000000001	15	1
LOC771811	16	8	3	4	332.31	664.62	15	1
LOC771917	3	9	3	2	187.11	374.22	15	1
LOC771994	7	5	6	4	112.53	225.06	15	1
LOC771995	8	15	5	7	436.59000000000003	873.1800000000001	15	1
LOC772017	24	28	10	7	570.9	1141.8	15	1
LOC772071	0	6	0	2	165.33	330.66	15	1
LOC776067	91	129	11	19	3087.81	6175.62	15	1
LOC776273	2	37	2	22	1115.0700000000002	2230.1400000000003	15	1
LOC776275	1	8	1	5	106.92	213.84	15	1
LOC776376	9	8	0	1	211.20000000000002	422.40000000000003	15	1
LOC776594	13	13	3	6	362.01	724.02	15	1
LOH11CR2A	32	26	9	4	767.9100000000001	1535.8200000000002	15	1
LONP1	1	29	3	8	821.0400000000001	1642.0800000000002	15	1
LONP2	0	38	1	8	844.14	1688.28	15	1
LONRF1	7	15	4	5	542.85	1085.7	15	1
LONRF3	1	13	0	2	484.44	968.88	15	1
LOX	0	10	0	2	203.61	407.22	15	1
LOXHD1	22	87	6	16	2236.08	4472.16	15	1
LOXL1	6	17	1	4	277.2	554.4	15	1
LOXL2	4	33	1	14	667.26	1334.52	15	1
LOXL3	8	27	4	8	704.22	1408.44	15	1
LOXL4	7	33	15	11	866.9100000000001	1733.8200000000002	15	1
LPAR1	2	10	0	3	364.32	728.64	15	1
LPAR3	1	5	0	1	358.38	716.76	15	1
LPAR4	1	17	2	4	345.51	691.02	15	1
LPAR5	22	12	0	2	367.29	734.58	15	1
LPCAT1	1	14	0	2	484.11	968.22	15	1
LPCAT2	6	14	2	2	520.41	1040.82	15	1
LPCAT3	11	18	2	4	522.39	1044.78	15	1
LPGAT1	2	11	0	0	328.68	657.36	15	1
LPIN2	7	27	1	6	878.13	1756.26	15	1
LPL	3	16	0	4	450.78000000000003	901.5600000000001	15	1
LPO	33	19	0	0	726.6600000000001	1453.3200000000002	15	1
LPP	1	8	0	0	147.51000000000002	295.02000000000004	15	1
LPXN	10	12	0	2	224.4	448.8	15	1
LRAT	3	21	1	1	203.28	406.56	15	1
LRBA	44	65	10	4	2827.44	5654.88	15	1
LRCH1	8	17	2	3	668.25	1336.5	15	1
LRCH2	3	19	0	1	646.14	1292.28	15	1
LRCH3	3	24	4	0	748.77	1497.54	15	1
LRFN2	4	11	1	1	297	594	15	1
LRFN3	3	24	1	8	676.83	1353.66	15	1
LRG1	2	5	4	3	169.29000000000002	338.58000000000004	15	1
LRGUK	29	32	2	14	642.1800000000001	1284.3600000000001	15	1
LRIF1	56	53	2	5	731.61	1463.22	15	1
LRIG1	9	37	3	13	1031.5800000000002	2063.1600000000003	15	1
LRIG2	9	36	0	0	952.71	1905.42	15	1
LRIG3	18	31	4	2	1028.94	2057.88	15	1
LRIT1	11	20	7	6	620.73	1241.46	15	1
LRIT2	9	39	3	3	495	990	15	1
LRIT3	31	52	10	15	919.71	1839.42	15	1
LRMP	47	47	10	5	1447.05	2894.1	15	1
LRMPL	2	8	5	3	213.84	427.68	15	1
LRP1	5	252	4	30	4252.38	8504.76	15	1
LRP11	6	15	0	2	308.88	617.76	15	1
LRP12	4	34	2	5	825.6600000000001	1651.3200000000002	15	1
LRP1B	36	124	12	12	4435.2	8870.4	15	1
LRP2	32	167	13	9	4616.37	9232.74	15	1
LRP3	4	26	1	2	823.6800000000001	1647.3600000000001	15	1
LRP4	8	61	4	11	1858.5600000000002	3717.1200000000003	15	1
LRP5	7	58	0	3	1447.38	2894.76	15	1
LRP6	4	75	1	4	1574.1000000000001	3148.2000000000003	15	1
LRP8	10	24	5	4	828.63	1657.26	15	1
LRPAP1	4	13	2	0	341.88	683.76	15	1
LRR1	8	21	3	7	381.15000000000003	762.3000000000001	15	1
LRRC1	9	31	6	5	737.5500000000001	1475.1000000000001	15	1
LRRC10	1	6	1	3	249.81	499.62	15	1
LRRC14B	42	35	6	8	959.3100000000001	1918.6200000000001	15	1
LRRC15	4	24	8	10	533.94	1067.88	15	1
LRRC17	0	17	1	0	433.62	867.24	15	1
LRRC18	8	8	3	0	260.37	520.74	15	1
LRRC2	1	5	0	0	161.37	322.74	15	1
LRRC23	6	13	2	5	294.69	589.38	15	1
LRRC27	18	30	4	11	884.07	1768.14	15	1
LRRC28	0	9	1	0	364.32	728.64	15	1
LRRC30	13	16	3	1	296.01	592.02	15	1
LRRC31	19	19	9	3	577.1700000000001	1154.3400000000001	15	1
LRRC32	11	20	3	2	669.24	1338.48	15	1
LRRC34	19	21	6	5	414.81	829.62	15	1
LRRC38	1	4	0	2	291.06	582.12	15	1
LRRC39	7	9	2	0	336.6	673.2	15	1
LRRC3C	4	3	1	3	258.39	516.78	15	1
LRRC40	8	35	4	7	554.73	1109.46	15	1
LRRC41	39	29	4	8	677.1600000000001	1354.3200000000002	15	1
LRRC42	7	14	3	3	418.77000000000004	837.5400000000001	15	1
LRRC45	12	20	1	2	591.69	1183.38	15	1
LRRC46	7	7	2	0	161.04000000000002	322.08000000000004	15	1
LRRC47	5	26	5	3	396.99	793.98	15	1
LRRC49	16	22	4	3	724.6800000000001	1449.3600000000001	15	1
LRRC4C	0	14	3	2	628.32	1256.64	15	1
LRRC56	31	23	5	7	645.15	1290.3	15	1
LRRC57	1	10	0	1	236.61	473.22	15	1
LRRC59	5	10	2	1	269.28000000000003	538.5600000000001	15	1
LRRC6	25	23	4	3	720.72	1441.44	15	1
LRRC66	123	65	26	10	1218.69	2437.38	15	1
LRRC7	5	28	2	13	1439.13	2878.26	15	1
LRRC72	4	10	2	1	226.38000000000002	452.76000000000005	15	1
LRRC73	0	9	2	1	297.33000000000004	594.6600000000001	15	1
LRRC74A	18	10	9	3	462.33000000000004	924.6600000000001	15	1
LRRC75A	4	10	6	4	327.03000000000003	654.0600000000001	15	1
LRRC8A	2	39	0	6	802.89	1605.78	15	1
LRRC8C	0	16	0	4	794.97	1589.94	15	1
LRRC9	59	31	15	7	1370.8200000000002	2741.6400000000003	15	1
LRRCC1	30	38	9	6	1004.85	2009.7	15	1
LRRFIP1	42	36	7	5	1284.69	2569.38	15	1
LRRIQ1	80	43	4	2	1396.89	2793.78	15	1
LRRIQ4	22	23	3	4	580.14	1160.28	15	1
LRRK2	27	93	7	15	2491.83	4983.66	15	1
LRRN1	1	51	0	4	709.83	1419.66	15	1
LRRN2	17	31	8	13	680.46	1360.92	15	1
LRRN3	7	23	1	2	701.9100000000001	1403.8200000000002	15	1
LRRN4	36	32	11	5	775.1700000000001	1550.3400000000001	15	1
LRRTM2	2	5	5	4	379.17	758.34	15	1
LRRTM4	9	4	3	2	123.75	247.5	15	1
LRSAM1	14	25	6	3	720.72	1441.44	15	1
LRTM2	1	13	0	3	367.29	734.58	15	1
LRWD1	11	28	3	7	743.49	1486.98	15	1
LSAMP	2	6	2	2	191.07000000000002	382.14000000000004	15	1
LSG1	18	17	0	1	522.39	1044.78	15	1
LSM1	0	3	0	2	94.71000000000001	189.42000000000002	15	1
LSM10	1	2	2	5	122.76	245.52	15	1
LSM11	6	8	2	1	207.57000000000002	415.14000000000004	15	1
LSM14A	1	12	0	2	379.5	759	15	1
LSM14B	1	12	1	6	381.81	763.62	15	1
LSM3	0	7	0	0	101.97	203.94	15	1
LSM4	0	3	0	4	101.64	203.28	15	1
LSM5	0	2	1	1	91.08	182.16	15	1
LSM6	0	4	0	1	80.19	160.38	15	1
LSM7	8	26	5	8	658.35	1316.7	15	1
LSMEM1	7	5	2	2	156.42000000000002	312.84000000000003	15	1
LSP1	9	19	2	2	335.61	671.22	15	1
LSS	8	35	2	6	692.01	1384.02	15	1
LTA4H	3	24	2	5	554.4	1108.8	15	1
LTBP1	9	31	8	4	1732.5	3465	15	1
LTBP2	25	44	12	33	1613.7	3227.4	15	1
LTC4S	4	5	1	2	149.49	298.98	15	1
LTC4SL	2	6	0	1	144.54000000000002	289.08000000000004	15	1
LTK	17	52	6	4	1422.96	2845.92	15	1
LTN1	39	52	12	11	1740.42	3480.84	15	1
LTV1	19	25	2	8	598.62	1197.24	15	1
LUC7L2	0	6	0	1	334.62	669.24	15	1
LUC7L3	2	8	0	1	337.92	675.84	15	1
LUM	2	9	0	0	340.56	681.12	15	1
LURAP1	13	10	3	2	216.48000000000002	432.96000000000004	15	1
LURAP1L	9	4	0	0	216.48000000000002	432.96000000000004	15	1
LUZP1	41	32	6	4	1147.41	2294.82	15	1
LUZP2	11	7	5	0	183.15	366.3	15	1
LVRN	14	25	4	2	781.44	1562.88	15	1
LY6CLEL	7	8	1	3	125.07000000000001	250.14000000000001	15	1
LY6E	2	3	0	0	108.57000000000001	217.14000000000001	15	1
LY6EL	0	4	1	0	125.73	251.46	15	1
LY75	19	47	9	4	1635.15	3270.3	15	1
LY9	27	9	2	7	274.23	548.46	15	1
LY96	5	9	0	0	154.44	308.88	15	1
LYAR	9	8	5	0	324.72	649.44	15	1
LYG2	8	10	0	3	202.95000000000002	405.90000000000003	15	1
LYPD1	2	8	0	0	140.58	281.16	15	1
LYPD2	8	5	1	2	126.72	253.44	15	1
LYPD6	6	5	2	0	168.3	336.6	15	1
LYPD6B	5	5	2	1	168.3	336.6	15	1
LYPLA1	1	6	0	1	205.92000000000002	411.84000000000003	15	1
LYPLA2	0	18	1	1	226.05	452.1	15	1
LYPLAL1	4	4	0	1	234.63000000000002	469.26000000000005	15	1
LYRM1	0	2	1	0	121.77000000000001	243.54000000000002	15	1
LYRM2	2	3	0	2	88.11	176.22	15	1
LYRM7	2	6	1	0	102.30000000000001	204.60000000000002	15	1
LYRM9	4	4	0	0	78.21000000000001	156.42000000000002	15	1
LYSMD2	1	4	2	0	147.84	295.68	15	1
LYSMD3	6	7	1	3	264.33	528.66	15	1
LYSMD4	9	10	6	6	299.97	599.94	15	1
LYST	65	123	24	30	3763.98	7527.96	15	1
LYVE1	6	12	3	3	310.2	620.4	15	1
LZIC	1	8	0	0	189.09	378.18	15	1
LZTFL1	2	17	1	4	294.03000000000003	588.0600000000001	15	1
LZTR1	20	45	2	15	873.51	1747.02	15	1
LZTS1	5	18	3	11	519.75	1039.5	15	1
LZTS2	4	7	4	6	438.24	876.48	15	1
M1AP	16	10	9	4	521.73	1043.46	15	1
M6PR	10	13	1	2	276.21000000000004	552.4200000000001	15	1
MAATS1	18	19	2	5	665.2800000000001	1330.5600000000002	15	1
MAB21L1	0	12	0	1	356.07	712.14	15	1
MAB21L2	0	5	0	2	356.40000000000003	712.8000000000001	15	1
MAB21L3	3	17	2	2	384.12	768.24	15	1
MACC1	17	34	3	5	860.3100000000001	1720.6200000000001	15	1
MACROD2	12	3	3	1	289.08000000000004	578.1600000000001	15	1
MAD1L1	1	12	0	2	365.31	730.62	15	1
MAD2L1	1	8	1	4	186.78	373.56	15	1
MAD2L1BP	9	7	2	1	219.12	438.24	15	1
MAD2L2	0	5	0	8	209.88000000000002	419.76000000000005	15	1
MADCAM1	22	22	6	5	378.51	757.02	15	1
MADD	8	52	6	7	1606.44	3212.88	15	1
MAEA	2	9	0	1	407.88	815.76	15	1
MAEL	9	17	2	3	401.61	803.22	15	1
MAF	0	2	0	0	236.94	473.88	15	1
MAF1	1	11	2	3	243.54000000000002	487.08000000000004	15	1
MAFB	0	9	0	4	297.33000000000004	594.6600000000001	15	1
MAFG	0	3	0	0	161.37	322.74	15	1
MAFK	0	2	0	0	155.43	310.86	15	1
MAGI2	7	29	4	4	1066.23	2132.46	15	1
MAGI3	33	55	2	1	1410.75	2821.5	15	1
MAGOH	0	4	0	0	115.5	231	15	1
MAK	21	13	7	3	634.59	1269.18	15	1
MAK16	7	13	5	4	243.54000000000002	487.08000000000004	15	1
MAL	13	7	0	2	154.44	308.88	15	1
MAL2	0	4	0	0	132.66	265.32	15	1
MALL	4	7	0	1	153.45000000000002	306.90000000000003	15	1
MALSU1	3	3	6	3	157.74	315.48	15	1
MAMDC2	12	28	2	0	632.2800000000001	1264.5600000000002	15	1
MAMDC4	53	71	10	4	1167.21	2334.42	15	1
MAML1	9	26	3	8	944.13	1888.26	15	1
MAML3	14	15	7	4	475.20000000000005	950.4000000000001	15	1
MAMLD1	17	35	7	5	1029.6000000000001	2059.2000000000003	15	1
MAN1A1	2	18	1	1	462.33000000000004	924.6600000000001	15	1
MAN1B1	12	19	0	1	622.71	1245.42	15	1
MAN1C1	5	12	1	0	375.21000000000004	750.4200000000001	15	1
MAN2A1	23	29	4	1	829.62	1659.24	15	1
MAN2A2	13	50	6	13	1042.14	2084.28	15	1
MAN2B2	30	36	3	6	960.96	1921.92	15	1
MAN2C1	37	72	14	20	980.76	1961.52	15	1
MANBA	33	49	5	4	873.1800000000001	1746.3600000000001	15	1
MANEA	4	15	1	0	453.42	906.84	15	1
MANEAL	2	13	2	6	283.14	566.28	15	1
MANF	2	5	0	0	106.26	212.52	15	1
MANSC1	26	16	1	0	441.54	883.08	15	1
MANSC4	18	7	1	1	241.23000000000002	482.46000000000004	15	1
MAOA	4	13	2	3	501.6	1003.2	15	1
MAOB	19	20	3	4	608.52	1217.04	15	1
MAP1A	99	98	12	6	3128.73	6257.46	15	1
MAP1B	37	93	10	8	2204.4	4408.8	15	1
MAP1LC3A	0	3	0	2	112.53	225.06	15	1
MAP1LC3B	0	3	0	1	110.22	220.44	15	1
MAP1LC3C	1	4	1	1	141.57	283.14	15	1
MAP2	36	75	11	13	2026.2	4052.4	15	1
MAP2K1	0	14	0	5	365.64000000000004	731.2800000000001	15	1
MAP2K3	0	18	0	9	340.23	680.46	15	1
MAP2K4	4	12	0	0	429.66	859.32	15	1
MAP2K5	1	8	0	4	269.28000000000003	538.5600000000001	15	1
MAP2K6	0	9	0	4	328.68	657.36	15	1
MAP3K1	10	35	3	7	1257.3	2514.6	15	1
MAP3K13	8	35	2	7	956.34	1912.68	15	1
MAP3K14	11	30	3	1	934.5600000000001	1869.1200000000001	15	1
MAP3K15	25	42	7	10	1425.27	2850.54	15	1
MAP3K19	76	57	13	16	1248.39	2496.78	15	1
MAP3K2	1	24	2	4	849.09	1698.18	15	1
MAP3K20	10	18	3	7	899.9100000000001	1799.8200000000002	15	1
MAP3K21	13	38	1	7	877.8000000000001	1755.6000000000001	15	1
MAP3K3	4	11	2	5	649.11	1298.22	15	1
MAP3K4	14	48	4	5	1537.8000000000002	3075.6000000000004	15	1
MAP3K5	1	43	1	7	1215.39	2430.78	15	1
MAP3K6	8	11	13	9	496.65000000000003	993.3000000000001	15	1
MAP3K7	1	8	0	3	598.95	1197.9	15	1
MAP3K7CL	0	5	0	0	178.20000000000002	356.40000000000003	15	1
MAP3K8	2	17	1	2	483.12	966.24	15	1
MAP4	189	140	30	22	1986.27	3972.54	15	1
MAP4K3	2	30	0	5	849.4200000000001	1698.8400000000001	15	1
MAP4K4	7	35	4	11	1428.9	2857.8	15	1
MAP6	1	10	1	0	261.69	523.38	15	1
MAP6D1	4	3	0	0	118.14	236.28	15	1
MAP7	15	14	2	3	731.94	1463.88	15	1
MAP7D1	3	6	2	4	205.26000000000002	410.52000000000004	15	1
MAP7D2	3	21	3	2	693	1386	15	1
MAP7D3	17	15	4	2	754.0500000000001	1508.1000000000001	15	1
MAP9	30	18	8	3	534.27	1068.54	15	1
MAPK1	0	6	0	1	274.56	549.12	15	1
MAPK10	6	14	5	4	514.47	1028.94	15	1
MAPK12	12	13	3	2	442.53000000000003	885.0600000000001	15	1
MAPK13	0	9	0	2	362.34000000000003	724.6800000000001	15	1
MAPK14	0	8	0	1	319.11	638.22	15	1
MAPK15	15	12	2	1	486.09000000000003	972.1800000000001	15	1
MAPK6	0	11	0	2	714.7800000000001	1429.5600000000002	15	1
MAPK8	0	13	0	3	408.87	817.74	15	1
MAPK8IP3	28	46	15	18	1350.69	2701.38	15	1
MAPK9	0	7	0	1	430.65000000000003	861.3000000000001	15	1
MAPKAP1	1	9	0	2	517.77	1035.54	15	1
MAPKAPK2	2	7	1	5	238.59	477.18	15	1
MAPKAPK3	1	7	0	4	384.12	768.24	15	1
MAPKAPK5	0	13	1	5	455.40000000000003	910.8000000000001	15	1
MAPKKK3L	0	22	1	7	638.5500000000001	1277.1000000000001	15	1
MAPRE1	1	8	0	0	237.93	475.86	15	1
MAPRE2	4	5	1	3	238.92000000000002	477.84000000000003	15	1
MAPT	20	20	13	10	719.73	1439.46	15	1
MARC1	4	10	2	3	243.21	486.42	15	1
MARCH1	14	13	2	2	503.91	1007.82	15	1
MARCH11	1	4	1	0	221.76000000000002	443.52000000000004	15	1
MARCH3	0	7	0	5	190.41	380.82	15	1
MARCH4	4	3	0	0	180.84	361.68	15	1
MARCH5	0	6	1	0	269.61	539.22	15	1
MARCH6	2	26	5	5	899.25	1798.5	15	1
MARCH7	21	26	2	5	763.2900000000001	1526.5800000000002	15	1
MARCH8	6	11	3	4	554.4	1108.8	15	1
MARCO	21	23	3	0	458.37	916.74	15	1
MARK1	2	12	0	2	720.72	1441.44	15	1
MARK3	0	21	1	3	777.1500000000001	1554.3000000000002	15	1
MARS	23	68	12	17	773.52	1547.04	15	1
MARS2	12	28	5	7	505.23	1010.46	15	1
MARVELD1	1	4	0	2	122.43	244.86	15	1
MARVELD2	4	21	1	2	430.32	860.64	15	1
MAS1	3	8	2	0	326.7	653.4	15	1
MASP1	4	48	4	14	722.0400000000001	1444.0800000000002	15	1
MASP2	12	24	2	6	682.11	1364.22	15	1
MAST2	24	47	5	8	1874.4	3748.8	15	1
MAST3	8	65	12	43	1148.73	2297.46	15	1
MAST4	43	74	4	4	2239.71	4479.42	15	1
MASTL	33	31	5	9	896.61	1793.22	15	1
MAT1A	1	13	0	0	389.73	779.46	15	1
MAT2A	5	8	3	2	419.76000000000005	839.5200000000001	15	1
MAT2B	4	7	1	2	310.86	621.72	15	1
MATK	12	28	8	14	580.14	1160.28	15	1
MATN1	7	20	0	14	439.56	879.12	15	1
MATN2	24	52	7	12	1211.76	2423.52	15	1
MATN3	8	25	3	2	466.29	932.58	15	1
MATN4	10	15	5	9	595.32	1190.64	15	1
MATR3	4	24	0	3	893.97	1787.94	15	1
MAU2	0	13	0	5	479.82000000000005	959.6400000000001	15	1
MB	0	5	0	3	153.45000000000002	306.90000000000003	15	1
MB21D1	20	12	1	0	241.89000000000001	483.78000000000003	15	1
MB21D2	0	14	1	2	441.21000000000004	882.4200000000001	15	1
MBD3	0	7	1	1	231.66000000000003	463.32000000000005	15	1
MBD5	7	26	2	4	1727.88	3455.76	15	1
MBIP	3	8	3	0	303.6	607.2	15	1
MBL2	5	12	0	1	254.43	508.86	15	1
MBLAC2	1	6	3	1	157.74	315.48	15	1
MBNL1	14	16	11	4	438.57	877.14	15	1
MBNL2	5	4	0	1	359.04	718.08	15	1
MBNL3	0	5	0	1	262.35	524.7	15	1
MBOAT1	1	7	0	4	490.05	980.1	15	1
MBOAT2	5	12	0	2	438.57	877.14	15	1
MBP	4	6	1	1	278.19	556.38	15	1
MBTD1	3	5	1	2	686.07	1372.14	15	1
MBTPS1	1	41	1	5	1050.39	2100.78	15	1
MBTPS2	5	15	1	2	490.05	980.1	15	1
MC1R	3	7	1	1	311.85	623.7	15	1
MC2R	1	16	1	0	316.8	633.6	15	1
MC3R	2	5	2	0	322.74	645.48	15	1
MC5R	2	5	2	2	322.74	645.48	15	1
MCAM	7	9	6	13	433.29	866.58	15	1
MCC	1	17	0	4	419.1	838.2	15	1
MCCC1	10	31	2	4	917.73	1835.46	15	1
MCCC2	2	23	1	1	515.7900000000001	1031.5800000000002	15	1
MCCC2L	14	33	5	6	604.89	1209.78	15	1
MCEE	4	2	2	0	170.28	340.56	15	1
MCF2	10	34	3	3	1099.89	2199.78	15	1
MCF2L2	10	42	3	7	1363.23	2726.46	15	1
MCFD2	3	5	1	0	142.56	285.12	15	1
MCHR1	4	17	2	2	363	726	15	1
MCHR2	2	23	2	5	443.85	887.7	15	1
MCL1	0	8	0	0	120.45	240.9	15	1
MCM10	12	20	5	5	401.28000000000003	802.5600000000001	15	1
MCM2	4	41	2	8	818.07	1636.14	15	1
MCM3	5	35	2	16	776.1600000000001	1552.3200000000002	15	1
MCM3AP	35	73	8	9	1533.18	3066.36	15	1
MCM4	5	41	5	9	794.3100000000001	1588.6200000000001	15	1
MCM5	6	38	2	27	721.71	1443.42	15	1
MCM6	4	31	1	3	781.44	1562.88	15	1
MCM8	7	58	2	13	978.45	1956.9	15	1
MCM9	32	40	5	7	784.08	1568.16	15	1
MCMBP	3	25	0	4	591.69	1183.38	15	1
MCMDC2	26	29	7	4	676.1700000000001	1352.3400000000001	15	1
MCOLN2	2	22	1	1	531.63	1063.26	15	1
MCOLN3	3	19	2	1	553.4100000000001	1106.8200000000002	15	1
MCPH1	34	16	2	1	697.95	1395.9	15	1
MCRS1	1	6	0	4	106.26	212.52	15	1
MCT2L	7	13	1	2	498.96000000000004	997.9200000000001	15	1
MCTP1	4	2	4	0	203.61	407.22	15	1
MCTP2	18	31	0	1	856.35	1712.7	15	1
MCTS1	1	10	0	2	180.18	360.36	15	1
MCU	0	4	1	1	299.97	599.94	15	1
MCUR1	1	3	0	3	193.71	387.42	15	1
MDC1	84	45	6	3	802.23	1604.46	15	1
MDFI	1	2	3	2	172.92000000000002	345.84000000000003	15	1
MDGA2	24	36	10	17	907.1700000000001	1814.3400000000001	15	1
MDH1	0	10	1	2	331.65000000000003	663.3000000000001	15	1
MDH1B	46	24	4	1	728.3100000000001	1456.6200000000001	15	1
MDH2	0	16	0	2	300.96000000000004	601.9200000000001	15	1
