gene	FR	FS	PR	PS	Tsil	Trepl	npop	nout	mk_pval	alpha	mk_pval_fdr	dos	total_poly	total_div	SnIPRE.lbound	SnIPRE.ubound	SnIPRE.class	SnIPRE.est	SnIPRE.Rlbound	SnIPRE.Rubound	SnIPRE.tau	SnIPRE.theta	SnIPRE.Rclass	SnIPRE.Rest	SnIPRE.gamma	SnIPRE.f	SnIPRE.f.lb	SnIPRE.f.ub	SnIPRE.f.class
LRRC66	123	65	26	10	1218.69	2437.38	15	1	0.563429890629563	-0.373983739837398	1	-0.067966903073286	36	188	-0.478644357035922	0.399597228999596	neut	-0.0395235640181629	-0.412635077090212	0.462655297722839	16.4735772568376	0.00291220431512745	neut	0.0250101103163134	-0.0557487554787187	1.02530572600552	0.661903554973437	1.58828533318916	neut
LRRC7	5	28	2	13	1439.13	2878.26	15	1	1	0.138461538461538	1	0.0181818181818182	15	33	-1.31781539653831	-0.214213733656891	neg	-0.766014565097601	-2.55318647930576	-1.26484381718486	9.33122004282336	0.00230246814017488	neg	-1.90901514824531	-0.972908626331337	0.197092491030726	0.10349092356538	0.375339320100445	neg
LRRC72	4	10	2	1	226.38	452.76	15	1	0.514705882352941	-4	1	-0.380952380952381	3	14	-1.08181868478459	0.0796824362134377	neut	-0.501068124285576	-1.73658983973954	-0.18779497958495	16.7865578811188	0.00220488131943612	neg	-0.962192409662243	-0.642493637256665	0.382037225283797	0.176135275996178	0.828784262867161	neg
LRRC73	0	9	2	1	297.33	594.66	15	1	0.0454545454545455	-Inf	0.822543273817637	-0.666666666666667	3	9	-1.55175814825447	-0.269043338061001	neg	-0.910400743157736	-2.55780277441762	-0.694133268011955	14.9002995184936	0.00194502977379716	neg	-1.62596802121479	-1.09993452048366	0.271843565275322	0.107063147388407	0.690274293144111	neg
LRRC74A	18	10	9	3	462.33	924.66	15	1	0.715876990387799	-0.666666666666667	1	-0.107142857142857	12	28	-0.728191728394296	0.306744497688724	neut	-0.210723615352786	-0.830099844333462	0.341830718524541	10.9599797325386	0.00257740729011118	neut	-0.24413456290446	-0.29181776641616	0.783383281122275	0.436005049491971	1.40752162733372	neut
LRRC75A	4	10	6	4	327.03	654.06	15	1	0.211233005788128	-2.75	1	-0.314285714285714	10	14	-1.02996411059588	0.0871564264399858	neut	-0.47140384207795	-1.6949018666152	-0.327291217032364	7.65313101574273	0.00406285951942128	neg	-1.01109654182378	-0.636787906158114	0.3638286199004	0.183620019086646	0.720900231552375	neg
LRRC8A	2	39	0	6	802.89	1605.78	15	1	1	1	1	0.0487804878048781	6	41	-1.59316752764726	-0.415685038812722	neg	-1.00442628322999	-2.97340300506284	-1.42774319145326	18.2638085462891	0.00220797883768778	neg	-2.20057309825805	-1.18624484833982	0.157076359029402	0.072522363556363	0.340209819387048	neg
LRRC8C	0	16	0	4	794.97	1589.94	15	1	1	NA	1	0	4	16	-1.85362027121152	-0.545244200087735	neg	-1.19943223564963	-3.27479227420449	-1.37107143006831	15.8622727721084	0.00140763222503226	neg	-2.3229318521364	-1.39191958339782	0.147802792931397	0.0570551744797936	0.382863123999883	neg
LRRC9	59	31	15	7	1370.82	2741.64	15	1	1	-0.12590799031477	1	-0.0262626262626262	22	90	-0.625228653606669	0.321229170050147	neut	-0.151999741778261	-0.588793365692872	0.389605968568012	15.2200031908398	0.0016717526604616	neut	-0.0995936985624302	-0.209732672562598	0.905201708741004	0.554981907962914	1.4764156807004	neut
LRRCC1	30	38	9	6	1004.85	2009.7	15	1	0.392025911993868	-0.9	1	-0.158823529411765	15	68	-0.842910464395206	0.135510704594846	neut	-0.35369987990018	-1.10097585681486	-0.0653058512659469	16.9046778073272	0.00211118640363871	neg	-0.583140854040405	-0.466093357556047	0.558129841807285	0.332546298142371	0.936774422904575	neg
LRRFIP1	42	36	7	5	1284.69	2569.38	15	1	1	-0.2	1	-0.0448717948717949	12	78	-0.767185128541888	0.214465900869638	neut	-0.276359613836125	-0.912170991897965	0.132706881829634	23.0463240976252	0.00127414832289098	neut	-0.389732055034165	-0.365969970944296	0.677238113553397	0.401651183600276	1.14190098744528	neut
LRRIQ1	80	43	4	2	1396.89	2793.78	15	1	1	-0.075	1	-0.016260162601626	6	123	-0.674282833834284	0.325836976983203	neut	-0.17422292842554	-0.518251787161718	0.551267010086906	49.8267080915016	0.000635229865783106	neut	0.0165076114625944	-0.232088344559344	1.01662634120724	0.5955585131856	1.73544800196706	neut
LRRIQ4	22	23	3	4	580.14	1160.28	15	1	1	0.215909090909091	1	0.0603174603174603	7	45	-0.738404796633576	0.291346874655601	neut	-0.223528960988988	-1.18323962828501	-0.0224175648219714	20.0050105631122	0.00190453162632784	neg	-0.60282859655349	-0.300621506191313	0.547245799160324	0.306284351389893	0.977819865320071	neg
LRRK2	27	93	7	15	2491.83	4983.66	15	1	0.415061615605357	-0.607407407407407	1	-0.0931818181818182	22	120	-1.08509016411147	-0.147765566745698	neg	-0.616427865428585	-1.79933473160164	-0.844898742396117	19.2359036593523	0.00182504020736733	neg	-1.32211673699888	-0.770540195925159	0.333312525570149	0.206822821837683	0.537147486322998	neg
LRRN1	1	51	0	4	709.83	1419.66	15	1	1	1	1	0.0192307692307692	4	52	-1.73759955694646	-0.544788419599236	neg	-1.14119398827285	-3.12984299320054	-1.5286493156042	25.1905273312886	0.0021720460630007	neg	-2.32924615440237	-1.3068518357737	0.14320111674935	0.0643054787480869	0.318893662544389	neg
LRRN2	17	31	8	13	680.46	1360.92	15	1	1	-0.122171945701357	1	-0.0267857142857142	21	48	-0.734779300627566	0.255257829170766	neut	-0.2397607357284	-1.5954786057042	-0.562299040973796	7.73377426478144	0.00515781534222263	neg	-1.078888823339	-0.337823159662825	0.339972987563108	0.202808192901606	0.569889863450828	neg
LRRN3	7	23	1	2	701.91	1403.82	15	1	1	-0.642857142857143	1	-0.1	3	30	-1.26358282594126	-0.159936397575605	neg	-0.711759611758431	-1.89149628892254	-0.523799574226732	26.4408619102531	0.00118839888451515	neg	-1.20764793157463	-0.866524135304646	0.38480462183795	0.194191087342558	0.76244677548944	neg
LRRN4	36	32	11	5	775.17	1550.34	15	1	0.279309515172466	-0.955555555555555	1	-0.158088235294118	16	68	-0.724774105786305	0.253055615685162	neut	-0.235859245050572	-0.847327460090715	0.189052312356248	15.5057113104233	0.0024645022058972	neut	-0.329137573867234	-0.319412259815363	0.719572532256516	0.42855830880204	1.20810104584696	neut
LRRTM2	2	5	5	4	379.17	758.34	15	1	0.357517482517483	-2.125	1	-0.26984126984127	9	7	-1.18792350401173	-0.0221696761367206	neg	-0.605046590074226	-1.95903326251967	-0.461439909249231	7.24821534248071	0.00321947678313611	neg	-1.21023658588445	-0.803471593656443	0.376512025693473	0.17807586242064	0.79611372119	neg
LRRTM4	9	4	3	2	123.75	247.5	15	1	1	0.333333333333333	1	0.0923076923076923	5	13	-0.555481119395819	0.556847957981042	neut	0.000683419292611287	-1.00844937192575	0.414464655633044	10.9953617210846	0.00354403429017714	neut	-0.296992358146353	0.000967083288481157	0.74305528497604	0.364791956638413	1.51356261481872	neut
LRSAM1	14	25	6	3	720.72	1441.44	15	1	0.136571184286767	-2.57142857142857	1	-0.307692307692308	9	39	-1.02662959279654	0.0108559521181751	neut	-0.507886820339182	-1.32652401851991	-0.152386169767823	17.5487438899921	0.00188145473989524	neg	-0.739455094143867	-0.649269421553985	0.477369620035545	0.265391679192008	0.858655714869091	neg
LRTM2	1	13	0	3	367.29	734.58	15	1	1	1	1	0.0714285714285714	3	14	-1.52386909588157	-0.249979177287318	neg	-0.886924136584442	-2.83382383430135	-1.0015435522133	15.168706741075	0.00209662528368783	neg	-1.91768369325733	-1.07411778712039	0.201463977993495	0.0806061775915042	0.503628804861747	neg
LRWD1	11	28	3	7	743.49	1486.98	15	1	1	-0.0909090909090908	1	-0.0179487179487179	10	39	-0.994784751545565	0.0519252078905207	neut	-0.471429771827522	-1.81727918490537	-0.626522990191498	13.9125242100988	0.00254179271003244	neg	-1.22190108754843	-0.612875357770531	0.2946679134587	0.162467122814901	0.534433238682501	neg
LSAMP	2	6	2	2	191.07	382.14	15	1	0.547474747474747	-2	1	-0.25	4	8	-1.14644655552493	0.0728560196403641	neut	-0.536795267942282	-2.05954498958361	-0.359049372283421	11.2524032395241	0.00290790362813644	neg	-1.20929718093351	-0.697859340025489	0.298405850101865	0.12750961809233	0.698339680809263	neg
LSG1	18	17	0	1	522.39	1044.78	15	1	1	1	1	0.514285714285714	1	35	-0.874215868789351	0.19594487808549	neut	-0.33913549535193	-1.11171461364452	0.161995029272769	38.5694528219349	0.000864193074053059	neut	-0.474859792185876	-0.438084605703307	0.621971548463928	0.328994258398165	1.17584787096796	neut
LSM1	0	3	0	2	94.71	189.42	15	1	1	NA	1	0	2	3	-1.4758541440114	-0.0351094101612325	neg	-0.755481777086315	-2.9740404878648	-0.701284328299723	10.5592620005126	0.0030263960188774	neg	-1.83766240808226	-0.952573433816905	0.210361311277763	0.0675198866137068	0.655373226256045	neg
LSM10	1	2	2	5	122.76	245.52	15	1	1	0.2	1	0.0476190476190476	7	3	-1.04583934861772	0.236872113167011	neut	-0.404483617725355	-2.4417413201179	-0.608047205459988	4.46060342311584	0.00678935805538819	neg	-1.52489426278894	-0.583705205094461	0.217643732946973	0.0870203035907715	0.544397734206558	neg
LSM11	6	8	2	1	207.57	415.14	15	1	0.576470588235294	-1.66666666666667	1	-0.238095238095238	3	14	-0.927122879587912	0.210127623221987	neut	-0.358497628182963	-1.44288768723595	0.0435460842466635	17.1862999640574	0.00211369117518476	neut	-0.699670801494644	-0.471667054885213	0.496741593021017	0.236242709284566	1.0444850538084	neut
LSM14A	1	12	0	2	379.5	759	15	1	1	1	1	0.0769230769230769	2	13	-1.56641974161045	-0.288556284419884	neg	-0.927488013015164	-2.75373590997246	-0.901681619340894	18.4167857392929	0.00162053478104786	neg	-1.82770876465668	-1.10667312360338	0.222639014365473	0.0882002481407658	0.562034096307682	neg
LSM14B	1	12	1	6	381.81	763.62	15	1	1	-1	1	-0.0659340659340659	7	13	-1.39874528708539	-0.149733084215497	neg	-0.774239185650441	-2.84748623156071	-1.12321244158673	8.41146022441256	0.00360848603326218	neg	-1.98534933657372	-0.990294925060009	0.18357447013049	0.0775146530400382	0.43473668208321	neg
LSM3	0	7	0	0	101.97	203.94	15	1	1	NA	1	NA	0	7	-1.5590297341382	-0.141849878165717	neg	-0.85043980615196	-2.75639969335855	-0.534298875062979	20.3630431447753	0.0018195648603285	neg	-1.64534928421076	-1.02196445332581	0.260396014532795	0.0857443923011617	0.791008164599507	neg
LSM4	0	3	0	4	101.64	203.28	15	1	1	NA	1	0	4	3	-1.39890568381344	0.0282444755265234	neut	-0.685330604143457	-3.17103628935367	-0.945964859404245	6.25012704301096	0.0051189829640371	neg	-2.05850057437896	-0.912225450039972	0.127642840286466	0.0419743130901219	0.388307723407702	neg
LSM5	0	2	1	1	91.08	182.16	15	1	1	-Inf	1	-0.5	2	2	-1.40009156282432	0.00459586952672209	neut	-0.697747846648797	-2.59369191166138	-0.403104039912638	11.6870944497315	0.00260968213845785	neg	-1.49839797578701	-0.881689490226284	0.223487256246864	0.0747433267190285	0.668242359740398	neg
LSM6	0	4	0	1	80.19	160.38	15	1	1	NA	1	0	1	4	-1.49193824798058	-0.0433090143929058	neg	-0.767623631186743	-2.85025728952545	-0.555051289485017	13.9560167336575	0.00246247923280603	neg	-1.70265428950523	-0.950092931831983	0.240584442325499	0.0763613273334475	0.758001629070316	neg
LSM7	8	26	5	8	658.35	1316.7	15	1	0.46682558708781	-1.03125	1	-0.149321266968326	13	34	-1.04797033658609	0.00956633608523683	neut	-0.519202000250429	-1.89129690256357	-0.693310426357501	10.0559725795187	0.00352723333761351	neg	-1.29230366446054	-0.681820279256781	0.274629397648389	0.150875612622121	0.499910655291191	neg
LSMEM1	7	5	2	2	156.42	312.84	15	1	1	0.285714285714286	1	0.0833333333333334	4	12	-0.7305135247062	0.400601129986767	neut	-0.164956197359717	-1.30432088636742	0.168044150991891	12.8195683967626	0.00287203109373226	neut	-0.568138367687767	-0.228776318557506	0.566570525892351	0.271349276068869	1.18298330691587	neut
LSP1	9	19	2	2	335.61	671.22	15	1	0.593159065628476	-1.11111111111111	1	-0.178571428571429	4	28	-0.956385912426755	0.133706202867471	neut	-0.411339854779642	-1.55478489119159	-0.221094675212584	19.7145703849998	0.0022544331133342	neg	-0.887939783202089	-0.532992613470922	0.411502516162925	0.211234672576404	0.80164056039355	neg
LSS	8	35	2	6	692.01	1384.02	15	1	0.646933973320217	-0.458333333333333	1	-0.063953488372093	8	43	-1.14829526973005	-0.0796365914580638	neg	-0.613965930594054	-2.0835340882946	-0.831006851760875	16.7584870933009	0.00255429549170718	neg	-1.45727047002774	-0.772027313189967	0.291304958745031	0.155728348678913	0.544906041854056	neg
LTA4H	3	24	2	5	554.4	1108.8	15	1	0.268371571502501	-2.2	1	-0.174603174603175	7	27	-1.33859811739527	-0.19337783782555	neg	-0.765987977610412	-2.41197790906859	-0.958257469259627	13.4730771722543	0.00272135842870215	neg	-1.68511768916411	-0.950100831411914	0.244840696656093	0.118362495027819	0.506468964467232	neg
LTBP1	9	31	8	4	1732.5	3465	15	1	0.0110400707733171	-5.88888888888889	0.58625245283752	-0.441666666666667	12	40	-1.40629022429207	-0.367062138783067	neg	-0.886676181537567	-1.5913446737914	-0.43015269146914	17.263233427704	0.00114453620044263	neg	-1.01074868263027	-1.06719937367378	0.49796924353749	0.278643585809888	0.889933335907596	neg
LTBP2	25	44	12	33	1613.7	3227.4	15	1	0.313300550857144	0.36	1	0.0956521739130435	45	69	-0.586246781184315	0.328552213903175	neut	-0.12884728364057	-1.80743572322364	-0.945720215773969	4.8295827484792	0.00539162851704186	neg	-1.3765779694988	-0.194039063427812	0.252436660159937	0.164074267816448	0.388402481077967	neg
LTC4S	4	5	1	2	149.49	298.98	15	1	1	0.375	1	0.111111111111111	3	9	-0.928966989896737	0.259858041734376	neut	-0.33455447408118	-1.73886372053769	-0.10511193214389	13.1047370144142	0.00273260354821876	neg	-0.921987826340792	-0.447568392965824	0.397754834271673	0.175736419076755	0.900220712635101	neg
LTC4SL	2	6	0	1	144.54	289.08	15	1	1	1	1	0.25	1	8	-1.22965813024704	0.0477883687696152	neut	-0.590934880738714	-2.1928248390819	-0.317903717611622	18.1952636950563	0.00193608240242596	neg	-1.25536427834676	-0.743455371898644	0.284968290232969	0.111600732183175	0.727690415549529	neg
LTK	17	52	6	4	1422.96	2845.92	15	1	0.0557247856458377	-3.58823529411765	0.846060006968071	-0.353623188405797	10	69	-1.23792079217091	-0.230254426749769	neg	-0.734087609460339	-1.54148476956367	-0.441655665078394	25.3916837274497	0.00133394926043082	neg	-0.991570217321034	-0.891527260691779	0.481232582740436	0.277666372645664	0.834034599712446	neg
LTN1	39	52	12	11	1740.42	3480.84	15	1	0.485258596888627	-0.454545454545455	1	-0.093167701863354	23	91	-0.83231851948865	0.100481638864615	neut	-0.365918440312018	-1.15883716233311	-0.2116484950959	15.0192999827634	0.00196847549330809	neg	-0.685242828714503	-0.483439106383613	0.503959436178932	0.313850645190979	0.80924886784494	neg
LTV1	19	25	2	8	598.62	1197.24	15	1	0.283758554864665	0.671052631578947	1	0.231818181818182	10	44	-0.669524088862995	0.351219602004989	neut	-0.159152243429003	-1.53154896853174	-0.397834061927098	13.6486141042686	0.00292258689831389	neg	-0.964691515229418	-0.220318159517892	0.381094303185629	0.216200240292893	0.671773285246359	neg
LUC7L2	0	6	0	1	334.62	669.24	15	1	1	NA	1	0	1	6	-1.75786739454695	-0.389010471105015	neg	-1.07343893282598	-2.96947908092387	-0.875006337196496	19.7089173239074	0.00120623413862494	neg	-1.92224270906018	-1.25199056802669	0.211629795605483	0.0742619507208417	0.603093897041752	neg
LUC7L3	2	8	0	1	337.92	675.84	15	1	1	1	1	0.2	1	10	-1.44272093224422	-0.192849404022499	neg	-0.817785168133362	-2.34811535005859	-0.556506862031862	22.5086608342068	0.00121277765803642	neg	-1.45231110604522	-0.983997713632392	0.312226464083806	0.127473321878449	0.764738769456289	neg
LUM	2	9	0	0	340.56	681.12	15	1	1	NA	1	NA	0	11	-1.49268765198202	-0.24353014059379	neg	-0.868108896287904	-2.26596038904856	-0.471915301063332	29.2262985634551	0.000947386769855435	neg	-1.36893784505594	-1.02825469055354	0.343967227187311	0.140260894998395	0.843507301364248	neg
LURAP1	13	10	3	2	216.48	432.96	15	1	1	-0.153846153846154	1	-0.0347826086956522	5	23	-0.642512063701552	0.437228832633681	neut	-0.102641615533936	-1.03932430416659	0.27581784670024	15.2951319155345	0.00271680274836293	neut	-0.381753228733173	-0.143157660888934	0.682663299144723	0.353720284856421	1.31760735954407	neut
LURAP1L	9	4	0	0	216.48	432.96	15	1	1	NA	1	NA	0	13	-0.868125908798091	0.264992363701948	neut	-0.301566772548072	-1.07192641886668	0.415284521852792	32.7435735104745	0.000915480088010756	neut	-0.328320948506945	-0.39380786070203	0.720159444040597	0.342348278440405	1.514803823638	neut
LUZP1	41	32	6	4	1147.41	2294.82	15	1	1	-0.170731707317073	1	-0.0383561643835616	10	73	-0.755602389573096	0.238282544806309	neut	-0.258659922383393	-0.862335074796241	0.208191625170139	25.0602661641129	0.00118030318926321	neut	-0.327071724813051	-0.342982931863259	0.721058237181174	0.422174838344628	1.23144728041311	neut
LUZP2	11	7	5	0	183.15	366.3	15	1	0.271895152902018	-Inf	1	-0.388888888888889	5	18	-0.710815797803357	0.381013462017201	neut	-0.164901167893078	-0.803975735565563	0.554587639982132	15.4820299448703	0.00241007615904001	neut	-0.124694047791716	-0.226744187668377	0.882765019241694	0.447544758534777	1.74122013688313	neut
LVRN	14	25	4	2	781.44	1562.88	15	1	0.198889879264241	-2.57142857142857	1	-0.307692307692308	6	39	-1.07289557785577	-0.0241039959988023	neg	-0.548499786927286	-1.35688286956068	-0.148147719939846	23.6244192527439	0.00132914770094962	neg	-0.752515294750265	-0.688925333432138	0.574780248384902	0.314074348815774	1.05188873171254	neut
LY6CLEL	7	8	1	3	125.07	250.14	15	1	0.602683178534572	0.619047619047619	1	0.216666666666667	4	15	-0.655946131160275	0.478045412639752	neut	-0.0889503592602614	-1.47485004452809	0.00249860367424981	11.5528951903491	0.00405807386990535	neut	-0.736175720426922	-0.126110291699211	0.47893746800051	0.228811967837158	1.00248583152212	neut
LY6E	2	3	0	0	108.57	217.14	15	1	1	NA	1	NA	0	5	-1.22472639979956	0.0799106238967715	neut	-0.572407887951396	-1.97844014723814	-0.0256336468322009	23.0351205951245	0.00138494183034058	neg	-1.00203689703517	-0.71648436249967	0.367136498682862	0.138280793562651	0.974680600588052	neg
LY6EL	0	4	1	0	125.73	251.46	15	1	0.2	-Inf	1	-1	1	4	-1.49980378958452	-0.121627276216289	neg	-0.810715532900405	-2.52334254574989	-0.395378724016501	17.2096611053863	0.00176958425886962	neg	-1.4593606348832	-0.9868757637309	0.310304367135209	0.107079542103071	0.899225162379803	neg
LY75	19	47	9	4	1635.15	3270.3	15	1	0.00948957548375336	-4.56578947368421	0.573230339530418	-0.404428904428904	13	66	-1.24094932412992	-0.245612972296802	neg	-0.743281148213363	-1.33212053142976	-0.263915813398738	21.8636774594961	0.00127633602995015	neg	-0.798018172414249	-0.905726307916595	0.5865297118856	0.343822872910454	1.00056092727145	neut
LY9	27	9	2	7	274.23	548.46	15	1	0.00567537714147858	0.904761904761905	0.467685236262114	0.527777777777778	9	36	-0.217634123700114	0.813724056851918	neut	0.298044966575902	-0.943148212164843	0.23052711547807	10.5590976599294	0.00385886115388503	neut	-0.356310548343387	0.468555021352449	0.700254932313266	0.389400742321664	1.25926256696962	neut
LY96	5	9	0	0	154.44	308.88	15	1	1	NA	1	NA	0	14	-1.01376640700843	0.165370879916584	neut	-0.424197763545924	-1.5625667029146	0.0535746278537519	27.9541902510634	0.00146503981780904	neut	-0.754496037530426	-0.542625432498379	0.47024408591759	0.209597290446587	1.05501083973787	neut
LYAR	9	8	5	0	324.72	649.44	15	1	0.115364167995747	-Inf	1	-0.470588235294118	5	17	-0.945603956433776	0.148312511135263	neut	-0.398645722649256	-1.05477403508711	0.298509094629804	17.4625411621835	0.00170054984011635	neut	-0.378132470228654	-0.520121510686234	0.685139540329595	0.348253586245057	1.3478473893868	neut
LYG2	8	10	0	3	202.95	405.9	15	1	0.257142857142857	1	1	0.444444444444444	3	18	-0.774273191936197	0.348501044516663	neut	-0.212886073709767	-1.57628808843956	-0.135392362632311	16.0166969252949	0.00264504623133315	neg	-0.855840225535935	-0.289309071287946	0.424925667783617	0.206740998285109	0.873371701971772	neg
LYPD1	2	8	0	0	140.58	281.16	15	1	1	NA	1	NA	0	10	-1.27401633407198	-0.000967462937630281	neg	-0.637491898504804	-2.10788541219919	-0.241357660233311	24.3406561465093	0.0015640242744597	neg	-1.17462153621625	-0.787701869964023	0.388303216493894	0.152705775465578	0.987354393540333	neg
LYPD2	8	5	1	2	126.72	253.44	15	1	0.55	0.6875	1	0.282051282051282	3	13	-0.63765629948335	0.493856789233941	neut	-0.0718997551247041	-1.21532343029707	0.266441662457922	14.4711737613082	0.00279004240921843	neut	-0.474440883919576	-0.101210236242091	0.622232159914303	0.296612788210329	1.30531090719089	neut
LYPD6	6	5	2	0	168.3	336.6	15	1	0.487179487179487	-Inf	1	-0.454545454545455	2	11	-0.900391516295891	0.247543173205445	neut	-0.326424171545223	-1.22936246866744	0.300073152607367	20.188517039071	0.00167472425665983	neut	-0.464644658030035	-0.429677246365649	0.628357799099162	0.292477111333328	1.34995715354456	neut
LYPD6B	5	5	2	1	168.3	336.6	15	1	1	-1	1	-0.166666666666667	3	10	-0.907984478706569	0.250272536080118	neut	-0.328855971313225	-1.44480385952244	0.107227063048558	15.2912886815636	0.0022355748104993	neut	-0.66878839823694	-0.437295220951619	0.512319117562088	0.235790512469583	1.11315970923002	neut
LYPLA1	1	6	0	1	205.92	411.84	15	1	1	1	1	0.142857142857143	1	7	-1.46397862790729	-0.144428508178174	neg	-0.804203568042732	-2.54974989387324	-0.573017058118017	18.6504369029513	0.00160848388385374	neg	-1.56138347599563	-0.976555733656299	0.279324314447312	0.103962359762759	0.750519584831452	neg
LYPLA2	0	18	1	1	226.05	452.1	15	1	0.1	-Inf	0.971353639774823	-0.5	2	18	-1.54944002189528	-0.263084338448648	neg	-0.906262180171961	-2.7768685325057	-0.901512737647835	17.7804490592536	0.00263067213089281	neg	-1.83919063507677	-1.08628112197433	0.218742221863917	0.0856628158505529	0.558665768757504	neg
LYPLAL1	4	4	0	1	234.63	469.26	15	1	1	1	1	0.5	1	8	-1.13397090867175	0.0684559678498415	neut	-0.532757470410952	-1.80527829036077	-0.130041155255024	21.8727402263481	0.00128376980519998	neg	-0.967659722807897	-0.672682815485051	0.379971582373327	0.164428630749323	0.878057610451095	neg
LYRM1	0	2	1	0	121.77	243.54	15	1	0.333333333333333	-Inf	1	-1	1	2	-1.50882524345326	-0.115241932982734	neg	-0.812033588217996	-2.50944012997619	-0.343185936207528	16.9272241767554	0.00162661151594391	neg	-1.42631303309186	-0.989008836375431	0.320938683631792	0.108648950955201	0.948014185629934	neg
LYRM2	2	3	0	2	88.11	176.22	15	1	1	1	1	0.4	2	5	-1.0668323873519	0.238966811320815	neut	-0.413932788015544	-2.17594851124536	-0.226226423726268	11.9892007494016	0.00300325278273841	neg	-1.20108746748582	-0.548019416886473	0.300865988351797	0.113499990300621	0.797537283055749	neg
LYRM7	2	6	1	0	102.3	204.6	15	1	0.333333333333333	-Inf	1	-0.75	1	8	-1.12940438979177	0.132789270320877	neut	-0.498307559735448	-1.87108435001552	-0.0286045597353686	18.7554100961391	0.00206698259067909	neg	-0.949844454875444	-0.636507501615171	0.386809574119671	0.153956399016997	0.971789599816418	neg
LYRM9	4	4	0	0	78.21	156.42	15	1	1	NA	1	NA	0	8	-0.905686197417906	0.323058286417692	neut	-0.291313955500107	-1.43208272902685	0.331703679824558	24.0388754342168	0.00162309533043497	neut	-0.550189524601146	-0.384120655493204	0.576835033675851	0.2388088346146	1.39333953041154	neut
LYSMD2	1	4	2	0	147.84	295.68	15	1	0.142857142857143	-Inf	1	-0.8	2	5	-1.28100350330866	-0.00586024095902449	neg	-0.643431872133841	-2.02688433361531	-0.157832375744152	15.8218753069875	0.00193440383696202	neg	-1.09235835467973	-0.807155412432771	0.424088709602862	0.166570244113123	1.07970434410108	neut
LYSMD3	6	7	1	3	264.33	528.66	15	1	0.602941176470588	0.611111111111111	1	0.211538461538462	4	13	-0.921548040535728	0.217555800653423	neut	-0.351996119941152	-1.69890043466654	-0.218742366109512	13.7645349924335	0.00235749848155642	neg	-0.958821400388028	-0.46818723203597	0.383314786789753	0.182887912223955	0.803528484366547	neg
LYSMD4	9	10	6	6	299.97	599.94	15	1	1	-0.111111111111111	1	-0.0263157894736842	12	19	-0.722753135072861	0.347769289793569	neut	-0.187491922639646	-1.42401894371191	-0.179317043723267	6.77695032730824	0.00508998286134962	neg	-0.801667993717589	-0.269884070301862	0.448578700778769	0.240742077602348	0.835840433658895	neg
LYST	65	123	24	30	3763.98	7527.96	15	1	0.202328110645478	-0.513846153846154	1	-0.0986997635933806	54	188	-0.825832547537136	-0.0145333143175356	neg	-0.420182930927336	-1.31658706684381	-0.551390049332676	12.6522536743111	0.00242885806183145	neg	-0.933988558088244	-0.554046721129792	0.460370714857329	0.314014095160702	0.674947882721868	neg
LYVE1	6	12	3	3	310.2	620.4	15	1	0.63490742666944	-1	1	-0.166666666666667	6	18	-0.974047800401389	0.140060098988314	neut	-0.416993850706537	-1.67364382598278	-0.280187698019286	12.4457111464035	0.00288561386891216	neg	-0.976915762001034	-0.550636136100158	0.376471435495946	0.187563060939228	0.755643294502721	neg
LZIC	1	8	0	0	189.09	378.18	15	1	1	NA	1	NA	0	9	-1.48876229966417	-0.173187895161601	neg	-0.830975097412883	-2.45156561547122	-0.480617131151039	24.4881165757015	0.00135299465613471	neg	-1.46609137331113	-0.99505854651216	0.308990067280507	0.115333836449491	0.827810548196436	neg
LZTFL1	2	17	1	4	294.03	588.06	15	1	0.521245059288538	-1.125	1	-0.0947368421052632	5	19	-1.2741610920054	-0.0723447487550098	neg	-0.673252920380203	-2.52098117002929	-0.895312209397684	11.9866677792297	0.00352792066505033	neg	-1.70814668971349	-0.852699074256752	0.232288069280676	0.103039541901796	0.523635765826546	neg
LZTR1	20	45	2	15	873.51	1747.02	15	1	0.137342076533858	0.7	1	0.190045248868778	17	65	-0.693006021352961	0.292443905378289	neut	-0.200281057987336	-1.9340411629979	-0.891105355117296	11.358930235506	0.00404431063136312	neg	-1.4125732590576	-0.277395357171173	0.243512993939703	0.144561539744194	0.410201942865146	neg
LZTS1	5	18	3	11	519.75	1039.5	15	1	1	0.0181818181818182	1	0.00310559006211181	14	23	-1.02110311669313	0.0878371474082577	neut	-0.466632984642436	-2.28559615800773	-0.981500875632526	6.38198109532182	0.00510341170833129	neg	-1.63354851682013	-0.641030370035029	0.195201382366007	0.10168594095991	0.374749717666642	neg
LZTS2	4	7	4	6	438.24	876.48	15	1	1	-0.166666666666667	1	-0.0363636363636364	10	11	-1.06111634366116	0.0721679626431488	neut	-0.494474190509008	-1.95032341141884	-0.547912881668075	7.20134106784144	0.00341456691030874	neg	-1.24911814654346	-0.668772594265277	0.286754395009239	0.142226111240281	0.578150108534629	neg
M1AP	16	10	9	4	521.73	1043.46	15	1	0.733415447771268	-0.40625	1	-0.0769230769230769	13	26	-0.767939329458253	0.266207067004779	neut	-0.250866131226737	-0.960445733461558	0.202675721006053	9.85772301445124	0.00267253600190577	neut	-0.378885006227753	-0.346737475580991	0.684624141723492	0.382698377511553	1.22467312934924	neut
